Stn Id,Stn Name,CIMIS Region,Month Year,Total ETo (in),qc,Total Precip (in),qc.1,Avg Sol Rad (Ly/day),qc.2,Avg Vap Pres (mBars),qc.3,Avg Max Air Temp (F),qc.4,Avg Min Air Temp (F),qc.5,Avg Air Temp (F),qc.6,Avg Max Rel Hum (%),qc.7,Avg Min Rel Hum (%),qc.8,Avg Rel Hum (%),qc.9,Avg Dew Point (F),qc.10,Avg Wind Speed (mph),qc.11,Avg Soil Temp (F),qc.12,Year
183,Owens Lake North,Bishop,Jan 2025,,N,0.01, ,295.0,K,3.9, ,53.8,K,28.5,K,40.0,K,68.0, ,28.0, ,47.0,K,20.8,K,8.8,K,41.2, ,2025
184,San Diego II,South Coast Valleys,Jan 2024,2.12, ,4.63,K,272.0, ,10.8, ,65.0, ,47.6, ,55.8, ,89.0, ,52.0, ,71.0, ,45.9, ,3.3,K,58.2, ,2024
184,San Diego II,South Coast Valleys,Feb 2024,2.19, ,5.35, ,297.0, ,12.0, ,63.6, ,49.8, ,56.0, ,92.0, ,62.0, ,78.0, ,49.1, ,3.4, ,59.1,K,2024
184,San Diego II,South Coast Valleys,Mar 2024,3.59, ,1.11,K,428.0, ,12.4, ,64.5, ,50.4, ,56.8, ,93.0, ,63.0, ,79.0, ,50.2, ,3.6,K,63.4,K,2024
184,San Diego II,South Coast Valleys,Apr 2024,4.6,K,0.07,K,536.0, ,12.6, ,66.5, ,52.0,K,58.7, ,91.0, ,59.0, ,75.0, ,50.6, ,3.5, ,67.3,K,2024
184,San Diego II,South Coast Valleys,May 2024,4.59, ,0.27,K,520.0,K,14.0,K,66.6, ,56.2,K,60.4,K,88.0,K,69.0,K,78.0, ,53.5, ,3.3,K,71.0,K,2024
184,San Diego II,South Coast Valleys,Jun 2024,5.01,K,0.19,K,557.0, ,17.1, ,71.2,K,60.5,K,64.8,K,92.0,K,70.0,K,82.0, ,59.0, ,3.3, ,73.9,K,2024
184,San Diego II,South Coast Valleys,Jul 2024,6.15, ,0.04, ,629.0, ,20.0, ,76.7, ,64.0, ,69.0, ,93.0, ,70.0, ,83.0, ,63.5, ,3.1, ,78.0, ,2024
184,San Diego II,South Coast Valleys,Aug 2024,5.91,K,0.0,K,587.0, ,20.4, ,78.8, ,64.5, ,70.5, ,92.0, ,65.0, ,80.0, ,64.0, ,3.1, ,82.4,K,2024
184,San Diego II,South Coast Valleys,Sep 2024,4.39,K,0.01,L,455.0,L,18.9,L,78.0,L,64.2,L,69.7,L,89.0,L,61.0,L,77.0,L,61.5,L,3.4,L,79.9,L,2024
184,San Diego II,South Coast Valleys,Oct 2024,3.48,K,0.03,L,396.0,L,14.9,L,72.9,L,54.7,L,63.1,L,95.0,L,53.0,L,76.0,L,55.1,L,2.7,L,71.3,L,2024
184,San Diego II,South Coast Valleys,Nov 2024,2.86, ,0.14, ,339.0,K,10.2, ,70.4, ,49.9,K,59.2, ,84.0, ,41.0, ,60.0, ,44.1, ,3.3,K,65.4, ,2024
184,San Diego II,South Coast Valleys,Dec 2024,2.03,K,0.02, ,261.0, ,11.3, ,66.2, ,47.8, ,55.9,K,93.0, ,53.0, ,75.0,K,47.0,K,2.9, ,61.3,K,2024
184,San Diego II,South Coast Valleys,Jan 2025,2.77, ,0.41, ,324.0,K,7.9, ,65.8, ,45.4, ,55.1, ,78.0, ,35.0, ,55.0, ,36.6, ,3.5, ,58.7,K,2025
187,Black Point,North Coast Valleys,Jan 2024,1.33,K,5.98,K,170.0, ,10.7,K,60.2, ,41.2,K,50.9,K,94.0, ,66.0, ,83.0,K,45.9,K,4.2,K,52.9, ,2024
187,Black Point,North Coast Valleys,Feb 2024,1.74,K,7.26, ,234.0, ,10.5, ,60.1, ,41.5, ,50.8, ,94.0, ,65.0, ,82.0, ,45.5, ,4.4,K,53.1, ,2024
187,Black Point,North Coast Valleys,Mar 2024,3.45,K,2.36,K,380.0,K,10.2,K,63.3, ,42.7, ,53.0,K,90.0,K,58.0,K,75.0,K,44.8,K,5.3,K,55.4,K,2024
187,Black Point,North Coast Valleys,Apr 2024,4.84, ,0.77, ,526.0,K,10.9, ,68.6, ,43.4, ,55.7, ,91.0, ,53.0, ,72.0, ,46.7, ,5.2,K,60.7, ,2024
187,Black Point,North Coast Valleys,May 2024,6.52,K,0.76,K,672.0,K,11.5,K,75.9, ,45.3, ,60.1,K,88.0,K,45.0,K,65.0,K,48.0,K,4.3,K,67.5,K,2024
187,Black Point,North Coast Valleys,Jun 2024,6.61,K,0.0, ,698.0, ,13.0,K,82.0,K,48.6, ,64.7,K,88.0,K,41.0,K,63.0,K,51.3,K,1.4,K,73.2,K,2024
187,Black Point,North Coast Valleys,Jul 2024,7.33,K,0.0, ,672.0, ,15.3,K,86.3,K,53.2, ,67.5,K,91.0, ,43.0, ,68.0,L,55.8,L,4.0,K,76.2,K,2024
187,Black Point,North Coast Valleys,Aug 2024,6.51, ,0.01, ,600.0, ,14.4, ,82.7, ,50.3, ,65.1, ,92.0, ,44.0, ,68.0, ,54.2, ,5.0, ,75.8,K,2024
187,Black Point,North Coast Valleys,Sep 2024,5.06,K,0.0,K,498.0,K,13.9,K,81.4,K,49.5, ,63.3,K,93.0,K,45.0,K,70.0, ,53.3, ,4.7,K,72.8,K,2024
187,Black Point,North Coast Valleys,Oct 2024,4.06,K,0.07,K,371.0,K,11.6,K,80.0,K,46.3,K,62.1,K,87.0,K,37.0,K,63.0,L,47.5,L,3.9,K,70.0,K,2024
187,Black Point,North Coast Valleys,Nov 2024,1.99,K,8.27,K,228.0, ,9.4,K,63.5, ,38.9,K,51.5, ,90.0, ,50.0, ,72.0,K,42.1,K,4.7,K,62.5,K,2024
187,Black Point,North Coast Valleys,Dec 2024,1.15,K,6.35,K,152.0, ,10.3,K,58.5, ,40.8,K,49.4,K,94.0, ,69.0, ,85.0,K,45.0,K,4.0,K,58.3,K,2024
187,Black Point,North Coast Valleys,Jan 2025,1.87, ,0.45, ,224.0, ,7.8, ,61.1,K,33.9, ,46.6,K,93.0, ,50.0, ,73.0,K,37.7,K,3.2, ,55.9,K,2025
189,Owens Lake South,Bishop,Jan 2024,,N,0.11, ,261.0, ,5.2,K,56.5, ,26.6,K,40.9,K,82.0, ,33.0, ,58.0,K,26.9,K,6.5, ,40.6, ,2024
189,Owens Lake South,Bishop,Feb 2024,,N,1.33, ,327.0, ,6.4,K,57.8, ,31.7,K,44.6, ,92.0, ,39.0, ,63.0,L,31.4,L,7.1, ,43.2, ,2024
189,Owens Lake South,Bishop,Mar 2024,,N,0.79, ,457.0,K,5.0,K,65.1,K,35.1, ,50.7, ,68.0, ,21.0, ,41.0,K,26.6,K,9.7, ,47.3, ,2024
189,Owens Lake South,Bishop,Apr 2024,,N,0.0, ,633.0,K,6.0,K,74.9, ,41.1, ,58.5, ,66.0, ,16.0, ,35.0,K,30.8,K,8.5, ,52.6, ,2024
189,Owens Lake South,Bishop,May 2024,,N,0.01,K,703.0,K,6.3, ,84.5,K,49.5, ,68.3, ,57.0, ,12.0, ,27.0, ,32.4, ,7.9, ,61.2, ,2024
189,Owens Lake South,Bishop,Jun 2024,,N,0.0, ,731.0,K,8.0,K,98.4, ,59.0,K,81.0,K,52.0, ,10.0, ,21.0,L,37.3,L,7.4, ,71.4, ,2024
189,Owens Lake South,Bishop,Jul 2024,,N,0.02, ,679.0,K,8.9, ,104.0,K,65.1,K,85.9,K,49.0,K,9.0,K,21.0,K,40.3,K,6.6, ,77.1, ,2024
189,Owens Lake South,Bishop,Aug 2024,,N,0.0, ,646.0,K,7.1, ,98.4,K,60.0, ,80.8,K,45.0, ,9.0, ,20.0,K,34.4,K,8.0,K,75.8, ,2024
189,Owens Lake South,Bishop,Sep 2024,,N,0.01,L,540.0,L,6.6,L,93.3,L,52.7,L,73.5,L,52.0,L,10.0,L,23.0,L,33.4,L,6.1,L,70.8,L,2024
189,Owens Lake South,Bishop,Oct 2024,,N,0.0,K,407.0,K,5.4,K,83.1, ,42.0, ,61.8,K,60.0,K,12.0,K,29.0, ,28.4, ,6.2,K,62.7,K,2024
189,Owens Lake South,Bishop,Nov 2024,,N,0.19, ,300.0,K,3.9,K,60.9, ,26.1,K,43.8,K,67.0, ,21.0, ,39.0,L,19.2,L,6.6, ,50.6, ,2024
189,Owens Lake South,Bishop,Dec 2024,,N,0.0, ,243.0, ,4.2, ,58.5,K,21.2, ,38.3, ,80.0, ,27.0, ,53.0, ,22.5, ,4.2, ,43.3, ,2024
189,Owens Lake South,Bishop,Jan 2025,,N,0.0, ,286.0, ,3.1, ,55.9,K,20.0,K,38.4,K,64.0, ,20.0, ,39.0,K,14.8,K,7.5, ,41.0, ,2025
191,Pleasanton,San Francisco Bay,Jan 2024,1.28, ,4.79,K,168.0, ,10.2,K,60.6,K,41.6,K,50.1, ,96.0, ,59.0, ,81.0,K,44.5,K,3.0, ,51.2,K,2024
191,Pleasanton,San Francisco Bay,Feb 2024,1.99, ,4.27,K,256.0, ,9.7, ,61.7, ,40.6,K,50.2, ,96.0, ,54.0, ,78.0, ,43.5, ,3.6,K,52.8, ,2024
191,Pleasanton,San Francisco Bay,Mar 2024,3.34, ,3.54, ,360.0, ,9.5,K,63.7, ,43.1, ,53.0, ,91.0, ,48.0, ,70.0,K,43.0,K,4.1,K,56.0, ,2024
191,Pleasanton,San Francisco Bay,Apr 2024,4.93,K,1.16, ,536.0, ,10.5,K,70.0, ,44.2, ,56.3,K,92.0, ,45.0, ,68.0,K,45.6,K,3.8, ,62.4, ,2024
191,Pleasanton,San Francisco Bay,May 2024,6.69, ,0.85,K,660.0,K,11.1,K,76.6, ,47.0,K,61.4,K,90.0,K,38.0,K,60.0, ,47.1, ,3.9,K,68.5,K,2024
191,Pleasanton,San Francisco Bay,Jun 2024,7.58, ,0.02, ,705.0, ,12.8, ,86.3, ,52.6,K,68.5,K,86.0, ,30.0, ,54.0,K,50.8,K,3.7, ,73.7, ,2024
191,Pleasanton,San Francisco Bay,Jul 2024,8.13,K,0.04, ,674.0, ,14.7,K,93.2,K,58.2,K,74.4,K,84.0, ,30.0, ,52.0,K,54.8,K,3.6,K,77.4,K,2024
191,Pleasanton,San Francisco Bay,Aug 2024,6.75,K,0.7, ,595.0, ,13.9, ,87.2,K,54.7, ,69.1, ,90.0, ,31.0, ,58.0, ,53.3, ,3.6,K,73.9, ,2024
191,Pleasanton,San Francisco Bay,Sep 2024,5.21, ,0.66,K,486.0,K,13.8,K,87.2, ,53.0, ,68.1,K,92.0,K,34.0,K,60.0, ,53.1, ,3.1,K,71.7,K,2024
191,Pleasanton,San Francisco Bay,Oct 2024,4.1,K,0.55,K,368.0,K,11.2,K,83.0,K,48.3,K,64.1,K,90.0,K,30.0,K,56.0,K,46.8,K,2.7,K,65.8,K,2024
191,Pleasanton,San Francisco Bay,Nov 2024,2.14,K,2.03, ,234.0, ,8.7, ,65.0, ,38.5,K,51.5,K,91.0, ,42.0, ,67.0,K,40.2,K,3.4,K,54.6, ,2024
191,Pleasanton,San Francisco Bay,Dec 2024,1.32,K,4.29, ,168.0, ,9.8,K,62.4, ,39.8,K,49.7,K,96.0, ,57.0, ,80.0,K,43.6,K,2.7,K,51.5, ,2024
191,Pleasanton,San Francisco Bay,Jan 2025,1.95,K,0.19, ,238.0, ,7.1, ,62.4, ,33.0,K,46.4,K,93.0, ,40.0, ,67.0,K,35.2,K,2.5,K,48.2, ,2025
192,Lake Arrowhead,San Bernardino,Jan 2024,1.78, ,2.17,K,261.0, ,5.3,K,50.3, ,26.0,K,37.3, ,92.0, ,44.0, ,69.0,K,27.7,K,4.7, ,38.0,K,2024
192,Lake Arrowhead,San Bernardino,Feb 2024,1.64, ,10.67,K,268.0, ,6.0,K,45.8, ,28.2,K,36.6, ,96.0, ,60.0, ,81.0,K,31.2,K,5.3,K,37.8, ,2024
192,Lake Arrowhead,San Bernardino,Mar 2024,2.84, ,7.11,K,388.0,K,6.2,K,48.2,K,28.9, ,38.3,K,96.0,K,57.0,K,79.0, ,32.1, ,5.7,K,40.5,K,2024
192,Lake Arrowhead,San Bernardino,Apr 2024,4.68,K,1.56,K,568.0, ,6.7, ,57.4,K,30.2,K,44.0,K,95.0, ,43.0, ,69.0,K,33.9,K,5.2,K,43.3, ,2024
192,Lake Arrowhead,San Bernardino,May 2024,6.62, ,1.38,K,697.0, ,7.5, ,67.5, ,35.5,K,51.9, ,89.0, ,30.0, ,57.0, ,36.9, ,4.6, ,51.5, ,2024
192,Lake Arrowhead,San Bernardino,Jun 2024,7.4, ,0.65,K,734.0, ,10.5,K,77.9, ,45.2,K,62.8, ,86.0, ,31.0, ,54.0,K,45.5,K,4.3, ,61.4, ,2024
192,Lake Arrowhead,San Bernardino,Jul 2024,7.94,K,0.7, ,697.0, ,11.7, ,85.7,K,52.0, ,69.7, ,80.0, ,27.0, ,47.0, ,48.3, ,4.0,K,66.8, ,2024
192,Lake Arrowhead,San Bernardino,Aug 2024,7.42,K,1.46, ,646.0, ,10.3, ,79.7,K,49.9,K,66.2,K,77.0, ,28.0, ,47.0,K,44.7,K,5.1,K,64.9,K,2024
192,Lake Arrowhead,San Bernardino,Sep 2024,4.95,K,1.51,K,497.0,K,9.6,K,77.8,K,43.7, ,60.1,K,85.0,K,30.0,K,55.0, ,43.2, ,3.4,K,58.6,K,2024
192,Lake Arrowhead,San Bernardino,Oct 2024,4.02,K,1.14,K,419.0,K,6.9,K,72.6,K,37.4, ,53.4,K,80.0,K,25.0,K,50.0, ,34.5, ,3.2,K,51.2,K,2024
192,Lake Arrowhead,San Bernardino,Nov 2024,2.18,K,1.31,K,301.0, ,4.7,K,53.7,K,27.0,K,39.4, ,83.0, ,35.0, ,58.0,K,24.6,K,4.3, ,42.1, ,2024
192,Lake Arrowhead,San Bernardino,Dec 2024,2.07,K,0.15,K,262.0, ,4.3, ,58.1, ,25.7, ,39.7, ,80.0, ,25.0, ,51.0, ,22.6, ,3.2, ,38.8, ,2024
192,Lake Arrowhead,San Bernardino,Jan 2025,2.23,K,1.14,K,287.0, ,3.2,K,49.3, ,22.3,K,35.5, ,69.0, ,29.0, ,47.0,K,14.7,K,5.1,K,36.3, ,2025
193,Pacific Grove,Monterey Bay,Jan 2024,1.53,K,3.71, ,203.0, ,12.3,K,59.5,K,46.7, ,53.7,K,96.0, ,74.0, ,87.0,K,49.7,K,5.1, ,56.4, ,2024
193,Pacific Grove,Monterey Bay,Feb 2024,2.16,K,4.3, ,300.0, ,12.1,K,59.3, ,45.6,K,53.2, ,98.0, ,73.0, ,88.0,K,49.6,K,5.4,K,57.0, ,2024
193,Pacific Grove,Monterey Bay,Mar 2024,3.37, ,1.13,K,411.0,K,11.9, ,59.1, ,47.0, ,53.7, ,96.0, ,73.0, ,85.0, ,49.1, ,6.4,K,58.3, ,2024
193,Pacific Grove,Monterey Bay,Apr 2024,4.03, ,0.79, ,525.0,K,12.3, ,57.5, ,48.4, ,53.1, ,97.0, ,79.0, ,89.0, ,50.0, ,7.2,K,59.5, ,2024
193,Pacific Grove,Monterey Bay,May 2024,4.07,K,0.7, ,532.0, ,12.7, ,57.5, ,48.5,K,53.0, ,98.0, ,84.0, ,92.0, ,50.8, ,6.3, ,60.9, ,2024
193,Pacific Grove,Monterey Bay,Jun 2024,3.99, ,0.02, ,535.0, ,13.8, ,58.3,K,50.3,K,54.1,K,100.0, ,90.0, ,96.0,K,53.1,K,6.4, ,62.1,K,2024
193,Pacific Grove,Monterey Bay,Jul 2024,3.7,K,0.03, ,474.0, ,15.4,K,60.4, ,52.9,K,56.3, ,100.0, ,96.0, ,99.0,K,56.0,K,5.4, ,64.4, ,2024
193,Pacific Grove,Monterey Bay,Aug 2024,3.63, ,0.04, ,466.0, ,16.1,K,62.2,K,53.0,L,57.3, ,100.0, ,98.0, ,100.0,K,57.3,K,5.6,K,65.2,L,2024
193,Pacific Grove,Monterey Bay,Sep 2024,2.69, ,0.09, ,371.0, ,16.2, ,62.3, ,53.2,K,57.5, ,100.0, ,98.0, ,100.0, ,57.5, ,5.3, ,65.3, ,2024
193,Pacific Grove,Monterey Bay,Oct 2024,2.75, ,0.07, ,355.0,K,15.4,K,63.2, ,50.1, ,57.1, ,100.0, ,85.0, ,96.0,K,55.9,K,4.7,K,63.8, ,2024
193,Pacific Grove,Monterey Bay,Nov 2024,1.92, ,2.52,K,251.0, ,11.7, ,60.8, ,43.8,K,53.2, ,95.0, ,69.0, ,84.0, ,48.3, ,4.8,K,59.1,K,2024
193,Pacific Grove,Monterey Bay,Dec 2024,1.56, ,2.33, ,202.0, ,11.3, ,60.2, ,45.8, ,53.0, ,92.0, ,67.0, ,82.0, ,47.5, ,4.3,K,56.9, ,2024
193,Pacific Grove,Monterey Bay,Jan 2025,1.83, ,0.28, ,249.0, ,9.2, ,58.6, ,41.5,K,50.1,K,90.0, ,58.0, ,75.0,K,42.3,K,3.9, ,55.2, ,2025
194,Oakdale,San Joaquin Valley,Jan 2024,1.11, ,4.31,K,164.0, ,11.1,K,58.1,K,42.3,K,49.6,K,99.0, ,73.0, ,90.0,K,46.7,K,4.4, ,50.7,K,2024
194,Oakdale,San Joaquin Valley,Feb 2024,1.8, ,4.6, ,260.0, ,11.0, ,62.1, ,40.9, ,50.9, ,99.0, ,65.0, ,86.0, ,46.9, ,4.5,K,51.9, ,2024
194,Oakdale,San Joaquin Valley,Mar 2024,3.46, ,1.65, ,401.0,K,11.0, ,66.0, ,42.2, ,53.7, ,96.0, ,55.0, ,78.0, ,46.8, ,4.8,K,54.4, ,2024
194,Oakdale,San Joaquin Valley,Apr 2024,4.79, ,1.23,K,531.0, ,12.8,K,72.6,K,44.5, ,57.8,K,97.0, ,54.0, ,77.0,K,50.7,K,4.5, ,58.0, ,2024
194,Oakdale,San Joaquin Valley,May 2024,7.02,K,0.7,K,669.0,K,13.6,K,80.2,K,48.6, ,64.4,K,91.0,K,44.0,K,65.0,K,52.4,K,4.8,K,62.4,K,2024
194,Oakdale,San Joaquin Valley,Jun 2024,7.95, ,0.0, ,685.0, ,16.3,K,90.8, ,56.6, ,73.7, ,85.0, ,37.0, ,57.0,K,57.3,K,4.7,K,68.0, ,2024
194,Oakdale,San Joaquin Valley,Jul 2024,8.48, ,0.0, ,654.0, ,18.6,K,97.4,K,63.6,K,80.1,K,78.0, ,35.0, ,53.0,K,61.3,K,4.9,K,73.1, ,2024
194,Oakdale,San Joaquin Valley,Aug 2024,7.16,K,0.0, ,586.0, ,16.6, ,90.8,K,58.7, ,74.4,K,84.0, ,37.0, ,57.0,K,58.1,K,4.7,K,70.8, ,2024
194,Oakdale,San Joaquin Valley,Sep 2024,5.31, ,0.0,K,494.0,K,16.1,K,89.9,K,55.5, ,71.4,K,88.0,K,38.0,K,62.0,K,57.4,K,3.6,K,68.7,K,2024
194,Oakdale,San Joaquin Valley,Oct 2024,3.85,K,0.02, ,362.0, ,13.6,K,83.4,K,50.8,K,65.6,K,89.0, ,37.0, ,63.0,K,52.1,K,3.6,K,64.6, ,2024
194,Oakdale,San Joaquin Valley,Nov 2024,1.84,K,0.95,K,220.0,K,9.3,K,64.7, ,38.2,K,50.5,K,96.0,K,48.0,K,75.0,K,42.4,K,3.6,K,54.1,K,2024
194,Oakdale,San Joaquin Valley,Dec 2024,1.02, ,2.42, ,155.0, ,10.5,K,59.1,K,40.3,K,48.9,K,99.0, ,67.0, ,88.0,K,45.5,K,3.7, ,51.3,K,2024
194,Oakdale,San Joaquin Valley,Jan 2025,1.79, ,0.59, ,251.0, ,7.8, ,59.6, ,31.5, ,44.6, ,98.0, ,50.0, ,78.0, ,38.1, ,3.5,K,47.9, ,2025
195,Auburn,Sierra Foothill,Jan 2024,1.0, ,5.96, ,144.0, ,9.6,K,56.6, ,42.1,K,48.2,K,95.0, ,63.0, ,82.0,K,42.9,K,2.6, ,52.3,K,2024
195,Auburn,Sierra Foothill,Feb 2024,1.74, ,7.06, ,237.0, ,9.0, ,59.0,K,42.2, ,49.2, ,91.0, ,54.0, ,75.0, ,41.5, ,3.0,K,52.8,K,2024
195,Auburn,Sierra Foothill,Mar 2024,2.97, ,4.41,K,345.0,K,9.0,K,61.6,K,43.1, ,51.5,K,88.0,K,52.0,K,71.0, ,41.5, ,3.0,K,55.2,K,2024
195,Auburn,Sierra Foothill,Apr 2024,4.88, ,1.57, ,532.0,K,10.3, ,69.6, ,46.8, ,57.3,K,83.0, ,44.0, ,64.0,K,44.7,K,3.1, ,60.4, ,2024
195,Auburn,Sierra Foothill,May 2024,7.07, ,1.59,K,673.0,K,10.9,K,80.4,K,51.3, ,65.8,K,77.0,K,31.0,K,51.0,K,46.3,K,3.1,K,68.2,K,2024
195,Auburn,Sierra Foothill,Jun 2024,7.99, ,0.0, ,692.0, ,12.5, ,92.4, ,60.7,K,76.3, ,64.0, ,23.0, ,40.0, ,49.7, ,3.0, ,79.3,K,2024
195,Auburn,Sierra Foothill,Jul 2024,8.21,K,0.0,K,664.0, ,14.7,K,97.7,L,65.2,K,80.2,K,66.0,K,27.0,K,40.0,L,53.8,L,3.0,K,77.3,K,2024
195,Auburn,Sierra Foothill,Aug 2024,7.36,K,0.11,K,610.0,K,12.3, ,91.9,K,63.4, ,77.0,K,60.0,K,25.0,K,40.0,K,49.9,K,3.0,K,79.6, ,2024
195,Auburn,Sierra Foothill,Sep 2024,5.84, ,0.0,K,514.0,K,11.4,K,88.6, ,61.5, ,73.9,K,60.0,K,27.0,K,41.0, ,48.0, ,3.0,K,74.4,K,2024
195,Auburn,Sierra Foothill,Oct 2024,4.28, ,0.02, ,374.0,K,9.3, ,80.7,K,55.8,K,66.9,K,62.0, ,29.0, ,44.0,K,42.1,K,3.1, ,67.9, ,2024
195,Auburn,Sierra Foothill,Nov 2024,1.46,K,6.26,K,193.0, ,8.2, ,59.9, ,41.5,K,49.5, ,86.0, ,48.0, ,68.0, ,38.9, ,2.4,K,55.4, ,2024
195,Auburn,Sierra Foothill,Dec 2024,0.85,K,6.87, ,131.0, ,9.6,K,57.3, ,41.6,K,48.4,K,94.0, ,63.0, ,82.0,K,42.9,K,2.4,K,52.0,K,2024
195,Auburn,Sierra Foothill,Jan 2025,1.73,K,1.39, ,220.0, ,6.8, ,59.2,K,37.7, ,46.9, ,84.0, ,42.0, ,63.0, ,34.3, ,2.6, ,49.9, ,2025
197,Palmdale,Los Angeles Basin,Jan 2024,1.71,K,0.85, ,270.0, ,6.9,K,60.2, ,31.6,K,45.6, ,91.0, ,41.0, ,65.0,K,34.1,K,1.0,K,,M,2024
197,Palmdale,Los Angeles Basin,Feb 2024,2.18,K,3.37, ,306.0, ,8.1,K,59.8, ,35.3,K,47.1, ,95.0, ,48.0, ,73.0,L,38.4,L,3.3,K,,M,2024
197,Palmdale,Los Angeles Basin,Mar 2024,4.42, ,1.55, ,446.0, ,8.1, ,63.4, ,37.4, ,50.3, ,92.0, ,42.0, ,65.0, ,38.9, ,7.7,K,,M,2024
197,Palmdale,Los Angeles Basin,Apr 2024,6.19,K,0.25, ,607.0, ,7.6,L,72.1,L,39.7,L,55.6,K,82.0,K,28.0,K,50.0,L,35.6,L,7.0,K,57.8,L,2024
197,Palmdale,Los Angeles Basin,May 2024,8.0, ,0.0,K,697.0,K,10.1,K,79.1,K,46.8,K,63.3,K,83.0,K,31.0,K,51.0,K,44.1,K,8.3,K,62.2,K,2024
197,Palmdale,Los Angeles Basin,Jun 2024,9.03,K,0.0, ,713.0, ,12.9,K,89.5, ,57.3,K,74.7, ,74.0, ,28.0, ,44.0,K,50.9,K,7.7, ,68.1, ,2024
197,Palmdale,Los Angeles Basin,Jul 2024,9.85,K,0.01, ,673.0, ,13.1, ,99.4,K,63.7,K,83.6,K,61.0, ,21.0, ,34.0,K,51.4,K,6.4, ,73.1,K,2024
197,Palmdale,Los Angeles Basin,Aug 2024,8.78, ,0.0, ,609.0, ,11.8, ,95.0,K,58.1,K,77.5,K,73.0, ,21.0, ,37.0,K,48.6,K,6.5, ,71.5,L,2024
197,Palmdale,Los Angeles Basin,Sep 2024,6.41,K,0.04,K,499.0,K,5.2,K,86.5,L,50.7,L,71.0,L,64.0,L,32.0,L,41.0,L,45.9,L,5.6,K,70.3,L,2024
197,Palmdale,Los Angeles Basin,Oct 2024,4.6,K,0.0,K,378.0,K,9.0,K,85.0, ,45.3, ,64.8,K,70.0,K,23.0,K,42.0, ,40.8, ,5.1,K,65.2,K,2024
197,Palmdale,Los Angeles Basin,Nov 2024,2.73, ,0.0, ,285.0, ,5.6,K,64.4, ,30.3,K,46.7,K,78.0, ,29.0, ,50.0,K,28.6,K,6.0,K,50.6, ,2024
197,Palmdale,Los Angeles Basin,Dec 2024,2.51,K,0.0, ,243.0, ,5.1, ,67.1,K,29.9, ,46.9,K,70.0, ,23.0, ,45.0,K,26.1,K,5.4, ,49.5,K,2024
197,Palmdale,Los Angeles Basin,Jan 2025,2.87, ,0.65, ,277.0, ,4.0,K,60.4, ,26.2,K,42.2, ,71.0, ,23.0, ,43.0,K,20.0,K,6.3, ,50.2,K,2025
199,Big Bear Lake,San Bernardino,Jan 2024,1.66,K,0.46,K,272.0,K,3.9, ,48.3,K,22.3, ,34.1, ,84.0, ,31.0, ,58.0, ,20.0, ,2.9, ,36.4,K,2024
199,Big Bear Lake,San Bernardino,Feb 2024,1.61,K,2.26,K,269.0, ,4.5,K,46.0, ,21.0,K,32.5, ,92.0, ,45.0, ,72.0,K,23.9,K,2.8, ,35.2, ,2024
199,Big Bear Lake,San Bernardino,Mar 2024,2.81, ,1.01,K,396.0,K,4.4,K,46.0,K,24.1, ,34.4,K,90.0,K,41.0,K,66.0, ,23.7, ,3.3,K,38.2,K,2024
199,Big Bear Lake,San Bernardino,Apr 2024,4.94,K,0.28,K,604.0, ,4.6, ,57.2,K,25.0,K,40.6,K,85.0, ,26.0, ,54.0,K,24.7,K,3.1, ,44.8,K,2024
199,Big Bear Lake,San Bernardino,May 2024,6.38, ,0.04,K,676.0, ,4.8, ,66.3, ,31.9, ,49.8, ,73.0, ,20.0, ,40.0, ,25.8, ,3.0, ,56.2, ,2024
199,Big Bear Lake,San Bernardino,Jun 2024,7.01,K,0.01,K,718.0,K,7.2, ,78.5, ,42.7, ,61.8, ,66.0, ,20.0, ,38.0, ,35.0, ,2.4, ,64.8,K,2024
199,Big Bear Lake,San Bernardino,Jul 2024,6.64,K,0.03, ,623.0,K,8.8, ,83.0, ,48.9, ,66.9, ,66.0, ,23.0, ,39.0, ,40.0, ,2.0,K,69.3,K,2024
199,Big Bear Lake,San Bernardino,Aug 2024,6.53,K,0.19,K,637.0,K,8.6, ,78.7,K,46.2, ,63.1, ,70.0, ,25.0, ,43.0, ,39.4, ,2.1, ,68.0,K,2024
199,Big Bear Lake,San Bernardino,Sep 2024,4.29,K,0.1,K,463.0,K,7.2,K,75.3,K,38.2, ,56.0,K,76.0,K,26.0,K,47.0,K,35.6,K,1.8,K,60.7,K,2024
199,Big Bear Lake,San Bernardino,Oct 2024,4.29,K,0.01,K,490.0,K,4.9,K,70.4,K,33.3, ,50.7,K,66.0,K,20.0,K,39.0,K,26.0,K,2.3,K,56.2,K,2024
199,Big Bear Lake,San Bernardino,Nov 2024,2.4,K,0.09, ,363.0,K,3.5,K,54.1,K,23.3,K,37.1, ,70.0, ,25.0, ,45.0,L,16.0,L,3.1,K,43.8, ,2024
199,Big Bear Lake,San Bernardino,Dec 2024,2.11, ,0.01, ,306.0,K,3.0, ,58.3, ,24.0, ,38.4, ,65.0, ,16.0, ,38.0, ,14.3, ,2.5, ,41.2,K,2024
199,Big Bear Lake,San Bernardino,Jan 2025,2.29,K,0.06,K,369.0,K,2.4, ,47.5,K,18.6, ,32.0,K,65.0, ,23.0, ,41.0,K,8.7,K,3.5, ,36.7,K,2025
