Stn Id,Stn Name,CIMIS Region,Month Year,Total ETo (in),qc,Total Precip (in),qc.1,Avg Sol Rad (Ly/day),qc.2,Avg Vap Pres (mBars),qc.3,Avg Max Air Temp (F),qc.4,Avg Min Air Temp (F),qc.5,Avg Air Temp (F),qc.6,Avg Max Rel Hum (%),qc.7,Avg Min Rel Hum (%),qc.8,Avg Rel Hum (%),qc.9,Avg Dew Point (F),qc.10,Avg Wind Speed (mph),qc.11,Avg Soil Temp (F),qc.12,month,year
197,Palmdale,Los Angeles Basin,Mar 2012,4.99, ,0.55, ,474.0, ,6.2, ,65.6,K,33.8,K,49.6, ,83.0, ,27.0, ,50.0, ,31.1, ,8.1,K,48.4,K,Mar,2012
197,Palmdale,Los Angeles Basin,Apr 2012,6.4,K,0.48,L,573.0,L,7.2,L,73.8,L,38.2,L,56.3,L,79.0,L,25.0,L,47.0,L,35.1,L,8.1,L,54.3,L,Apr,2012
197,Palmdale,Los Angeles Basin,May 2012,8.61,K,0.0,L,704.0,L,8.3,L,83.1,L,46.8,L,65.9,L,72.0,L,19.0,L,38.0,L,39.3,L,8.3,L,60.1,L,May,2012
197,Palmdale,Los Angeles Basin,Jun 2012,9.38, ,0.0, ,738.0, ,9.2, ,88.0, ,51.5,K,71.7, ,65.0, ,18.0, ,35.0, ,41.6, ,8.2,K,66.8, ,Jun,2012
197,Palmdale,Los Angeles Basin,Jul 2012,8.97,K,0.0, ,670.0, ,11.0, ,92.0,K,56.8,K,75.1,K,66.0,K,21.0,K,37.0, ,46.6, ,6.8, ,70.5, ,Jul,2012
197,Palmdale,Los Angeles Basin,Aug 2012,8.08, ,0.07, ,577.0, ,13.7, ,96.3, ,62.3,K,79.1, ,66.0, ,24.0, ,41.0, ,52.7, ,6.1,K,70.8, ,Aug,2012
197,Palmdale,Los Angeles Basin,Sep 2012,6.97, ,0.0, ,522.0, ,10.7, ,92.8,K,56.4, ,74.6, ,67.0, ,18.0, ,36.0, ,45.7, ,6.1,K,70.4, ,Sep,2012
197,Palmdale,Los Angeles Basin,Oct 2012,4.79, ,0.0, ,413.0, ,8.6, ,78.9,K,44.7,K,61.1, ,75.0, ,26.0, ,47.0, ,39.8, ,6.6,K,63.9, ,Oct,2012
197,Palmdale,Los Angeles Basin,Nov 2012,2.87, ,0.07,K,298.0,K,6.6,K,68.9, ,34.8,K,50.8,K,79.0,K,27.0,K,51.0,K,32.3,K,6.0,K,57.0,K,Nov,2012
197,Palmdale,Los Angeles Basin,Dec 2012,1.89,K,0.17, ,242.0, ,6.3,K,56.8,K,28.8,K,42.7, ,86.0, ,40.0, ,65.0,K,31.2,K,6.1,K,48.7,K,Dec,2012
197,Palmdale,Los Angeles Basin,Jan 2013,2.33,K,0.35, ,280.0, ,4.4,K,55.8,K,24.6,K,38.6,K,78.0,K,27.0,K,51.0,K,21.0,K,6.2,K,42.4,K,Jan,2013
197,Palmdale,Los Angeles Basin,Feb 2013,3.33, ,0.12, ,395.0, ,4.8,K,61.2, ,27.8,K,43.9, ,82.0, ,23.0, ,48.0,K,25.0,K,7.3,K,45.2,K,Feb,2013
197,Palmdale,Los Angeles Basin,Mar 2013,5.69, ,0.22, ,493.0,K,6.5, ,71.8,K,38.0, ,55.3, ,75.0, ,24.0, ,44.0, ,32.9, ,7.8, ,51.6,K,Mar,2013
197,Palmdale,Los Angeles Basin,Apr 2013,6.88, ,0.0, ,617.0, ,7.7, ,75.6,K,42.7, ,58.9, ,78.0, ,25.0, ,45.0, ,37.2, ,8.3,K,56.6,K,Apr,2013
197,Palmdale,Los Angeles Basin,May 2013,9.08,K,0.06, ,673.0,K,7.7,K,82.0,K,48.0,K,66.3, ,66.0, ,20.0, ,37.0,L,37.7,L,9.4,K,66.1,K,May,2013
197,Palmdale,Los Angeles Basin,Jun 2013,10.11, ,0.0, ,714.0,K,10.0,K,92.9,K,54.4,K,75.3, ,63.0, ,17.0, ,33.0,K,43.8,K,9.8,K,70.8,K,Jun,2013
197,Palmdale,Los Angeles Basin,Jul 2013,10.19, ,0.04, ,590.0, ,10.9, ,97.5,K,63.4,K,80.6,K,55.0,K,16.0,K,31.0, ,46.1, ,9.6,K,73.3,K,Jul,2013
197,Palmdale,Los Angeles Basin,Aug 2013,8.92, ,0.0, ,587.0,K,10.6,K,94.7, ,57.9,K,76.9,K,60.0,K,18.0,K,34.0,K,44.7,K,7.7,K,72.1,K,Aug,2013
197,Palmdale,Los Angeles Basin,Sep 2013,7.11,K,0.0, ,535.0, ,10.1, ,89.6,K,53.9,K,71.4,K,70.0,K,20.0,K,38.0, ,44.0, ,7.3,K,66.2,K,Sep,2013
197,Palmdale,Los Angeles Basin,Oct 2013,4.84,K,0.04, ,427.0, ,6.5, ,75.5,K,37.4,K,55.9,K,77.0,K,22.0,K,43.0, ,32.7, ,6.4,K,58.2,K,Oct,2013
197,Palmdale,Los Angeles Basin,Nov 2013,2.51, ,1.6,K,287.0, ,6.4, ,65.9,K,34.1, ,48.9, ,79.0, ,35.0, ,56.0, ,31.9, ,5.2,K,54.9, ,Nov,2013
197,Palmdale,Los Angeles Basin,Dec 2013,2.23, ,0.15, ,263.0, ,4.2, ,59.4,K,24.7,K,40.1, ,78.0, ,24.0, ,48.0, ,21.7, ,5.3,K,45.3, ,Dec,2013
197,Palmdale,Los Angeles Basin,Jan 2014,2.65, ,0.0, ,278.0, ,4.6, ,65.9, ,28.8,K,45.6, ,77.0, ,20.0, ,43.0, ,23.7, ,5.2,K,45.2, ,Jan,2014
197,Palmdale,Los Angeles Basin,Feb 2014,3.42,K,0.91, ,366.0, ,6.3, ,67.6,K,34.9,K,50.4, ,80.0, ,28.0, ,52.0, ,32.2, ,7.0, ,49.4, ,Feb,2014
197,Palmdale,Los Angeles Basin,Mar 2014,5.3, ,0.27, ,487.0, ,6.9, ,70.2, ,36.1,K,53.1, ,83.0, ,27.0, ,50.0, ,34.4, ,7.4, ,54.5, ,Mar,2014
197,Palmdale,Los Angeles Basin,Apr 2014,7.11, ,0.2, ,604.0,K,7.0,K,74.7, ,40.3, ,58.3, ,76.0, ,23.0, ,43.0,K,34.5,K,8.8,K,57.8, ,Apr,2014
197,Palmdale,Los Angeles Basin,May 2014,8.68, ,1.12, ,676.0, ,8.2,K,80.2, ,46.9,K,64.8, ,69.0, ,23.0, ,40.0,K,38.1,K,8.7,K,62.8, ,May,2014
197,Palmdale,Los Angeles Basin,Jun 2014,9.82, ,0.0, ,729.0, ,9.1, ,90.3, ,54.8, ,73.9, ,63.0, ,17.0, ,32.0, ,41.6, ,8.9,K,67.5, ,Jun,2014
197,Palmdale,Los Angeles Basin,Jul 2014,9.49,K,0.0,K,648.0,K,12.2,K,94.0, ,61.8, ,78.4,K,68.0,K,21.0,K,37.0, ,49.7, ,8.1,K,72.3,K,Jul,2014
197,Palmdale,Los Angeles Basin,Aug 2014,8.66,K,0.01,K,614.0,K,11.3,K,92.6,K,58.4,L,75.8,K,75.0,K,18.0,K,37.0,K,47.4,K,7.7,K,72.2,K,Aug,2014
197,Palmdale,Los Angeles Basin,Sep 2014,6.43,K,0.13, ,520.0, ,11.7, ,91.2, ,54.8, ,72.1, ,83.0, ,21.0, ,44.0, ,48.4, ,6.2, ,69.4, ,Sep,2014
197,Palmdale,Los Angeles Basin,Oct 2014,4.9, ,0.02, ,426.0, ,8.3, ,82.7, ,43.3, ,62.3, ,79.0, ,22.0, ,44.0, ,39.2, ,5.8,K,62.1, ,Oct,2014
197,Palmdale,Los Angeles Basin,Nov 2014,3.26, ,0.09, ,319.0, ,6.3,K,69.4, ,34.4,K,50.9,K,82.0, ,24.0, ,48.0,K,31.3,K,6.9,K,52.3, ,Nov,2014
197,Palmdale,Los Angeles Basin,Dec 2014,1.64, ,2.39, ,214.0, ,7.7,K,57.4, ,32.2,K,44.2, ,92.0, ,52.0, ,74.0,K,36.1,K,5.1, ,49.7, ,Dec,2014
197,Palmdale,Los Angeles Basin,Jan 2015,2.03, ,0.69, ,254.0, ,6.4,K,61.9, ,29.2,K,43.9,K,88.0, ,36.0, ,62.0,L,31.2,L,4.3, ,46.5,K,Jan,2015
197,Palmdale,Los Angeles Basin,Feb 2015,3.29, ,0.37, ,382.0, ,7.5,K,70.8,K,34.5,K,51.4,K,86.0, ,30.0, ,57.0,L,35.8,L,6.1, ,52.9,L,Feb,2015
197,Palmdale,Los Angeles Basin,Mar 2015,5.44,K,0.4, ,483.0, ,6.8,K,74.6,K,36.4, ,55.2, ,80.0, ,23.0, ,47.0,K,34.4,K,6.3,K,54.3,K,Mar,2015
197,Palmdale,Los Angeles Basin,Apr 2015,6.86, ,0.08, ,607.0, ,6.7, ,73.2, ,40.1, ,56.9, ,73.0, ,24.0, ,43.0, ,33.3, ,8.6, ,57.6, ,Apr,2015
197,Palmdale,Los Angeles Basin,May 2015,7.69, ,0.03, ,649.0, ,9.2, ,73.5,K,47.1, ,60.7, ,76.0, ,37.0, ,53.0, ,42.0, ,9.4,K,62.0, ,May,2015
197,Palmdale,Los Angeles Basin,Jun 2015,8.39,K,0.05, ,643.0, ,11.1,K,90.3, ,55.9,K,74.4, ,66.0, ,22.0, ,39.0,K,47.0,K,7.7, ,69.9,K,Jun,2015
197,Palmdale,Los Angeles Basin,Jul 2015,8.31,K,0.87,K,625.0, ,13.8,K,88.4,K,60.2, ,73.9, ,75.0, ,30.0, ,49.0,K,52.4,K,7.9,K,71.9, ,Jul,2015
197,Palmdale,Los Angeles Basin,Aug 2015,8.66,K,0.0, ,608.0, ,11.8, ,94.0, ,60.0, ,77.2, ,70.0, ,20.0, ,37.0, ,48.7, ,7.0,K,73.5, ,Aug,2015
197,Palmdale,Los Angeles Basin,Sep 2015,6.35, ,0.31,K,511.0, ,13.0,K,90.0,K,55.9,K,72.2,K,80.0, ,26.0, ,48.0,K,51.2,K,6.6,K,71.9, ,Sep,2015
197,Palmdale,Los Angeles Basin,Oct 2015,4.17,K,0.31, ,384.0, ,10.9,K,80.3, ,46.7,K,62.5,K,83.0, ,32.0, ,56.0,K,45.7,K,5.0, ,67.0, ,Oct,2015
197,Palmdale,Los Angeles Basin,Nov 2015,2.92, ,0.25, ,316.0, ,4.9, ,63.1,K,28.3,K,44.9, ,79.0, ,24.0, ,48.0, ,26.1, ,6.2,K,53.2, ,Nov,2015
197,Palmdale,Los Angeles Basin,Dec 2015,2.28, ,0.48, ,263.0, ,4.7,K,56.5,K,25.3,K,39.7,K,80.0, ,31.0, ,54.0,K,23.9,K,7.3,K,47.4, ,Dec,2015
197,Palmdale,Los Angeles Basin,Jan 2016,2.06, ,1.25, ,247.0, ,6.5,K,58.1, ,29.8,K,43.2,K,87.0, ,41.0, ,67.0,L,32.3,L,6.4,K,46.5, ,Jan,2016
197,Palmdale,Los Angeles Basin,Feb 2016,3.51, ,0.07, ,395.0, ,5.7, ,68.8,K,29.5, ,47.7,K,84.0, ,22.0, ,50.0,K,29.7,K,5.7,K,49.3,K,Feb,2016
197,Palmdale,Los Angeles Basin,Mar 2016,5.18,K,0.73, ,466.0,K,7.3,K,69.2,K,37.4,K,53.9,K,82.0, ,31.0, ,52.0,K,36.1,K,8.0,K,52.9, ,Mar,2016
197,Palmdale,Los Angeles Basin,Apr 2016,6.41, ,0.1, ,568.0, ,7.9,K,72.6, ,41.6, ,57.7, ,77.0, ,30.0, ,48.0,L,37.1,L,8.1, ,57.8,K,Apr,2016
197,Palmdale,Los Angeles Basin,May 2016,7.95, ,0.0, ,670.0, ,9.7, ,78.2, ,47.9, ,63.2, ,78.0, ,29.0, ,50.0, ,43.6, ,8.7, ,61.8, ,May,2016
197,Palmdale,Los Angeles Basin,Jun 2016,9.54, ,0.0, ,691.0, ,10.2, ,93.1,K,54.8,K,76.0,K,76.0, ,19.0, ,34.0,K,44.4,K,8.2, ,66.6, ,Jun,2016
197,Palmdale,Los Angeles Basin,Jul 2016,10.5, ,0.0, ,687.0, ,10.1, ,94.7, ,55.9,K,78.9, ,70.0, ,17.0, ,30.0, ,44.0, ,8.6,K,68.2,K,Jul,2016
197,Palmdale,Los Angeles Basin,Aug 2016,8.92,K,0.0, ,613.0,L,7.8,L,93.6,L,56.7,L,77.5,L,86.0,L,23.0,L,36.0,L,48.3,L,7.5, ,67.9,L,Aug,2016
197,Palmdale,Los Angeles Basin,Sep 2016,6.62, ,0.0, ,530.0, ,9.9,K,87.4,K,49.4, ,69.5,K,85.0, ,20.0, ,41.0,K,43.7,K,6.7,K,61.4,K,Sep,2016
197,Palmdale,Los Angeles Basin,Oct 2016,4.51,K,0.02,K,392.0,K,9.1,K,77.7,K,43.3,K,61.0,K,87.0,L,28.0,L,50.0,L,41.3,L,6.6,K,56.0,K,Oct,2016
197,Palmdale,Los Angeles Basin,Nov 2016,2.98, ,0.17, ,318.0,K,6.0, ,69.9, ,32.6, ,50.2, ,82.0, ,24.0, ,48.0, ,30.6, ,5.7,K,53.7, ,Nov,2016
197,Palmdale,Los Angeles Basin,Dec 2016,2.24,K,1.33,K,233.0, ,6.3,K,59.2,K,31.0,K,44.9,K,89.0, ,35.0, ,60.0,K,30.8,K,6.6,K,46.8, ,Dec,2016
197,Palmdale,Los Angeles Basin,Jan 2017,1.81,K,1.84,K,240.0, ,7.1,K,55.3, ,33.3,K,43.6, ,92.0, ,51.0, ,72.0,K,35.0,K,5.8,K,46.3,K,Jan,2017
197,Palmdale,Los Angeles Basin,Feb 2017,2.72,K,1.78, ,322.0, ,8.2,K,61.6, ,38.2,K,49.6,K,89.0, ,44.0, ,66.0,L,37.4,L,7.5,K,48.8, ,Feb,2017
197,Palmdale,Los Angeles Basin,Mar 2017,5.04, ,0.02, ,487.0, ,7.5,K,71.8, ,35.1,K,53.3, ,87.0, ,29.0, ,52.0,L,36.0,L,6.5,K,51.3, ,Mar,2017
197,Palmdale,Los Angeles Basin,Apr 2017,6.75,K,0.0, ,582.0,K,7.5,K,73.7, ,39.9, ,58.2, ,85.0, ,25.0, ,45.0,K,36.4,K,8.7,K,54.3, ,Apr,2017
197,Palmdale,Los Angeles Basin,May 2017,8.26,K,0.0, ,676.0,K,8.8, ,81.7, ,45.6,K,64.9,K,81.0, ,24.0, ,43.0,K,40.8,K,8.4, ,61.1, ,May,2017
197,Palmdale,Los Angeles Basin,Jun 2017,9.27,K,0.0, ,717.0, ,10.9,K,92.3,K,53.8,L,75.3,K,86.0, ,18.0, ,37.0,K,46.3,K,7.7, ,67.2,K,Jun,2017
197,Palmdale,Los Angeles Basin,Jul 2017,9.77, ,0.0, ,653.0, ,12.5, ,97.8,K,60.3,L,81.2, ,83.0, ,19.0, ,35.0, ,50.3, ,7.7,K,71.3, ,Jul,2017
197,Palmdale,Los Angeles Basin,Aug 2017,8.15, ,0.1,K,570.0, ,13.3,K,95.4,K,59.1,L,78.8,K,84.0, ,21.0, ,40.0,K,51.7,K,6.8, ,71.3, ,Aug,2017
197,Palmdale,Los Angeles Basin,Sep 2017,6.16, ,0.22, ,520.0,K,12.1,K,85.8, ,50.3,K,68.7, ,87.0, ,26.0, ,48.0,L,47.4,L,6.4, ,68.0, ,Sep,2017
197,Palmdale,Los Angeles Basin,Oct 2017,4.81, ,0.0, ,431.0, ,7.3,K,80.9, ,39.6,K,59.0, ,84.0, ,19.0, ,43.0,K,35.8,K,6.0,K,60.2, ,Oct,2017
197,Palmdale,Los Angeles Basin,Nov 2017,3.08,K,0.0, ,298.0, ,7.1,K,72.5,K,37.3,K,54.1,K,79.0, ,26.0, ,49.0,K,34.5,K,5.6,K,57.1, ,Nov,2017
197,Palmdale,Los Angeles Basin,Dec 2017,2.79,K,0.0, ,273.0,K,3.1, ,66.0,K,24.3, ,44.1,K,63.0, ,13.0, ,31.0,K,14.5,K,5.4, ,49.5, ,Dec,2017
197,Palmdale,Los Angeles Basin,Jan 2018,2.5,K,0.5, ,272.0, ,6.3,K,65.3,K,32.6,K,47.6,K,83.0, ,28.0, ,55.0,K,31.6,K,5.2,K,49.6,K,Jan,2018
197,Palmdale,Los Angeles Basin,Feb 2018,3.54,K,0.05, ,399.0, ,4.6,K,63.9, ,28.3,K,46.2,K,77.0, ,21.0, ,43.0,K,24.2,K,6.7,K,48.4, ,Feb,2018
197,Palmdale,Los Angeles Basin,Mar 2018,4.2,K,1.8, ,440.0,K,7.6,K,64.6, ,36.7,K,51.0,K,85.0, ,35.0, ,55.0,L,33.7,L,5.9,K,51.1, ,Mar,2018
197,Palmdale,Los Angeles Basin,Apr 2018,7.26, ,0.0, ,590.0, ,7.0,K,75.7, ,43.1,K,60.2, ,69.0, ,21.0, ,38.0,L,33.7,L,8.7,K,58.5, ,Apr,2018
197,Palmdale,Los Angeles Basin,May 2018,8.07,K,0.0, ,667.0, ,9.9, ,78.8, ,49.4, ,63.6, ,80.0, ,29.0, ,50.0, ,44.1, ,9.2,K,63.7, ,May,2018
197,Palmdale,Los Angeles Basin,Jun 2018,9.56, ,0.0, ,713.0, ,9.5, ,90.9,K,54.8, ,73.6,K,66.0, ,18.0, ,35.0,K,42.8,K,8.5, ,69.3, ,Jun,2018
197,Palmdale,Los Angeles Basin,Jul 2018,9.7,K,0.0,K,652.0,K,13.4,K,98.5,K,66.7,K,82.7,K,61.0,K,21.0,K,36.0,L,52.0,L,7.6,K,75.1,K,Jul,2018
197,Palmdale,Los Angeles Basin,Aug 2018,9.81, ,0.0, ,669.0,K,12.3,K,95.5,K,63.8,K,79.9,K,63.0, ,20.0, ,36.0,L,49.2,L,8.5,K,73.5,K,Aug,2018
197,Palmdale,Los Angeles Basin,Sep 2018,7.37,K,0.0, ,588.0,K,10.9, ,93.6, ,53.0, ,74.2, ,71.0, ,18.0, ,38.0, ,46.0, ,6.3, ,68.8, ,Sep,2018
197,Palmdale,Los Angeles Basin,Oct 2018,4.69,K,0.02,K,443.0,K,9.4,K,80.1,K,44.0, ,61.6,K,80.0, ,27.0, ,48.0,L,40.0,L,5.8, ,62.2, ,Oct,2018
197,Palmdale,Los Angeles Basin,Nov 2018,3.33,K,0.0, ,328.0,K,5.7,K,71.3,K,33.2,K,51.9,K,73.0, ,23.0, ,42.0,K,28.0,K,5.4,K,52.6, ,Nov,2018
197,Palmdale,Los Angeles Basin,Dec 2018,1.94,K,1.37, ,254.0, ,6.3, ,58.1,K,29.8, ,43.4, ,89.0, ,40.0, ,65.0, ,31.9, ,4.8, ,48.6, ,Dec,2018
197,Palmdale,Los Angeles Basin,Jan 2019,1.96,K,1.07,K,263.0,K,7.2,K,60.2,K,31.7,K,44.9,K,90.0, ,44.0, ,67.0,L,33.9,L,4.4, ,47.1,K,Jan,2019
197,Palmdale,Los Angeles Basin,Feb 2019,2.21,K,2.06,K,343.0,K,6.9,K,54.8, ,32.1,K,42.8,K,90.0, ,49.0, ,72.0,K,34.1,K,5.0,K,46.1, ,Feb,2019
197,Palmdale,Los Angeles Basin,Mar 2019,4.64,K,0.87,K,498.0,K,8.2,K,66.1,L,37.5,K,51.0, ,90.0, ,39.0, ,63.0,L,38.6,L,6.2,K,51.1, ,Mar,2019
197,Palmdale,Los Angeles Basin,Apr 2019,7.13, ,0.0, ,622.0,K,9.4,K,76.3, ,45.7,K,61.4,K,80.0, ,30.0, ,51.0,K,42.4,K,9.2,K,58.7,K,Apr,2019
197,Palmdale,Los Angeles Basin,May 2019,7.47, ,0.46,K,645.0,K,12.2,K,81.5,L,50.4,K,64.2, ,87.0, ,37.0, ,59.0,L,49.2,L,9.9,K,62.3,K,May,2019
197,Palmdale,Los Angeles Basin,Jun 2019,9.47, ,0.0, ,751.0,K,12.2,K,90.7, ,57.0,K,74.2, ,73.0, ,23.0, ,43.0,K,49.5,K,8.7,K,71.8,K,Jun,2019
197,Palmdale,Los Angeles Basin,Jul 2019,9.57, ,0.04, ,722.0,K,13.4, ,94.4, ,62.2, ,79.0,K,66.0, ,25.0, ,40.0,K,52.1,K,7.4, ,72.1, ,Jul,2019
197,Palmdale,Los Angeles Basin,Aug 2019,9.28,K,0.02, ,673.0,K,12.4,K,96.8,L,61.5,K,79.3,K,62.0, ,20.0, ,36.0,K,49.6,K,7.0, ,73.4,K,Aug,2019
197,Palmdale,Los Angeles Basin,Sep 2019,6.77,K,0.0, ,547.0,K,13.0,K,96.0,L,55.3, ,73.0, ,76.0, ,25.0, ,47.0,K,50.8,K,7.1,K,69.1,K,Sep,2019
197,Palmdale,Los Angeles Basin,Oct 2019,5.23,K,0.0, ,461.0,K,7.0,K,89.5,L,37.8,K,60.8,K,65.0,K,18.0,K,37.0,L,34.4,L,6.0,K,57.6, ,Oct,2019
197,Palmdale,Los Angeles Basin,Nov 2019,2.94,K,1.28,K,317.0,K,5.3,K,70.8,K,32.8,K,50.2,K,72.0, ,24.0, ,46.0,K,27.5,K,5.2,K,51.0,K,Nov,2019
197,Palmdale,Los Angeles Basin,Dec 2019,1.58, ,1.2,K,222.0,K,7.4,K,54.7,K,31.9, ,42.6, ,94.0, ,55.0, ,77.0,K,35.5,K,5.1,K,45.8, ,Dec,2019
197,Palmdale,Los Angeles Basin,Jan 2020,2.73, ,0.05, ,307.0, ,6.8, ,65.1,K,31.3,K,46.8, ,89.0, ,33.0, ,62.0, ,34.3, ,6.2, ,44.4, ,Jan,2020
197,Palmdale,Los Angeles Basin,Feb 2020,3.86,K,0.04, ,404.0,K,6.6,K,74.1,L,32.1,K,51.3,K,79.0, ,25.0, ,49.0,K,32.5,K,6.4,K,49.2, ,Feb,2020
197,Palmdale,Los Angeles Basin,Mar 2020,4.11,K,2.42,K,443.0,K,8.9,K,63.9,L,37.3, ,51.0,K,92.0,K,48.0,K,69.0,K,41.0,K,7.1, ,50.2, ,Mar,2020
197,Palmdale,Los Angeles Basin,Apr 2020,6.06,K,0.07,K,569.0,K,12.3,K,82.4,L,47.0,K,62.1,K,90.0,K,43.0,K,63.0,L,46.9,L,7.0, ,54.2,K,Apr,2020
197,Palmdale,Los Angeles Basin,May 2020,9.16,K,0.0, ,699.0,K,10.0,K,89.2,L,51.4,K,70.3,K,71.0, ,21.0, ,40.0,K,44.1,K,8.7,K,66.4,K,May,2020
197,Palmdale,Los Angeles Basin,Jun 2020,9.26,K,0.0, ,693.0, ,12.2,K,98.3,L,59.3,K,76.6,K,69.0, ,21.0, ,40.0,K,49.3,K,8.7,K,70.6, ,Jun,2020
197,Palmdale,Los Angeles Basin,Jul 2020,11.13,K,0.0, ,720.0,K,11.8, ,107.2,L,65.1,K,84.7,K,53.0,K,15.0,K,29.0, ,48.4, ,8.4,K,72.7, ,Jul,2020
197,Palmdale,Los Angeles Basin,Aug 2020,9.91,K,0.0, ,623.0,K,14.9,K,108.8,L,67.0,K,87.0,K,60.0,K,17.0,K,33.0,L,52.7,L,8.1, ,74.8,K,Aug,2020
197,Palmdale,Los Angeles Basin,Sep 2020,6.82,K,0.0, ,512.0, ,11.5, ,102.0,L,55.1,K,76.7,K,63.0,K,17.0,K,36.0,K,47.6,K,5.2, ,71.7,K,Sep,2020
197,Palmdale,Los Angeles Basin,Oct 2020,4.88, ,0.03, ,433.0,K,8.7,K,84.8, ,45.3,K,63.7,K,70.0, ,21.0, ,42.0,K,39.0,K,5.6, ,66.1, ,Oct,2020
197,Palmdale,Los Angeles Basin,Nov 2020,3.02, ,0.46,K,315.0, ,5.5, ,68.4,K,32.4, ,49.4,K,76.0, ,22.0, ,46.0,K,28.9,K,5.4, ,52.9,K,Nov,2020
197,Palmdale,Los Angeles Basin,Dec 2020,2.38, ,0.52, ,261.0,K,4.5, ,59.9, ,28.1, ,42.7,K,77.0, ,25.0, ,49.0,K,23.7,K,5.6,K,43.0, ,Dec,2020
197,Palmdale,Los Angeles Basin,Jan 2021,2.44,K,0.86,K,290.0,K,5.8, ,60.5,K,31.1, ,44.6, ,85.0, ,34.0, ,58.0, ,30.4, ,5.6,K,42.9, ,Jan,2021
197,Palmdale,Los Angeles Basin,Feb 2021,3.49, ,0.05, ,412.0,K,6.3, ,64.5, ,33.5, ,48.6, ,81.0, ,31.0, ,54.0, ,32.1, ,7.0,K,45.3, ,Feb,2021
197,Palmdale,Los Angeles Basin,Mar 2021,5.18, ,0.0, ,518.0,K,6.3,K,65.6, ,34.3, ,50.3, ,81.0, ,29.0, ,52.0,K,32.0,K,8.0,K,46.5, ,Mar,2021
197,Palmdale,Los Angeles Basin,Apr 2021,7.34, ,0.0, ,652.0,K,8.3,K,77.7,K,44.1, ,61.5,K,73.0, ,28.0, ,45.0,K,38.9,K,8.5,K,53.5, ,Apr,2021
197,Palmdale,Los Angeles Basin,May 2021,9.0, ,0.0, ,717.0,K,9.8,K,84.5, ,51.5,K,68.6, ,71.0, ,25.0, ,41.0,K,43.2,K,8.6,K,58.5,K,May,2021
197,Palmdale,Los Angeles Basin,Jun 2021,9.41, ,0.0, ,722.0,K,11.4,K,93.5,K,59.6,K,77.5,K,61.0, ,20.0, ,36.0,K,47.4,K,7.5, ,64.7, ,Jun,2021
197,Palmdale,Los Angeles Basin,Jul 2021,10.26, ,0.0, ,680.0,K,13.0,K,98.3, ,68.3,K,84.1, ,53.0, ,21.0, ,33.0,K,51.1,K,7.6, ,72.2, ,Jul,2021
197,Palmdale,Los Angeles Basin,Aug 2021,9.17,K,0.0,K,613.0,K,12.4,K,96.3, ,62.9,K,80.2,K,60.0,K,22.0,K,36.0, ,49.5, ,7.9,K,71.5,K,Aug,2021
197,Palmdale,Los Angeles Basin,Sep 2021,6.68, ,0.0, ,501.0, ,11.9,K,91.0, ,55.5,K,73.5, ,69.0, ,24.0, ,42.0,K,48.3,K,6.4,K,67.6, ,Sep,2021
197,Palmdale,Los Angeles Basin,Oct 2021,4.32, ,0.0, ,391.0, ,8.4, ,74.6,K,41.6,K,57.7,K,78.0, ,31.0, ,51.0,K,38.8,K,6.4,K,56.8, ,Oct,2021
197,Palmdale,Los Angeles Basin,Nov 2021,3.41, ,0.0, ,323.0, ,6.7, ,77.6,K,36.2,K,54.7,K,74.0, ,22.0, ,44.0,K,32.7,K,5.3, ,52.4, ,Nov,2021
197,Palmdale,Los Angeles Basin,Dec 2021,1.81, ,0.0, ,236.0, ,6.5,K,58.0, ,30.7,K,43.5, ,88.0, ,45.0, ,67.0,K,32.7,K,6.0,K,45.1, ,Dec,2021
197,Palmdale,Los Angeles Basin,Jan 2022,2.5, ,0.0, ,291.0,K,5.3,K,61.6, ,28.1,K,44.0,K,81.0, ,27.0, ,53.0,K,27.6,K,5.1, ,42.8, ,Jan,2022
197,Palmdale,Los Angeles Basin,Feb 2022,3.47, ,0.06,K,417.0,K,4.5, ,64.7, ,25.7,K,44.3,K,77.0, ,22.0, ,44.0,K,23.6,K,6.3,K,42.5,K,Feb,2022
197,Palmdale,Los Angeles Basin,Mar 2022,5.55, ,0.13, ,524.0,K,7.0,K,71.9, ,36.0, ,54.7,K,77.0, ,27.0, ,46.0,L,33.4,L,7.3,K,48.3, ,Mar,2022
197,Palmdale,Los Angeles Basin,Apr 2022,7.63, ,0.08, ,657.0,K,9.3,K,80.1,L,44.0,K,63.1,K,76.0, ,27.0, ,47.0,K,41.5,K,8.7,K,55.8, ,Apr,2022
197,Palmdale,Los Angeles Basin,May 2022,9.08,K,0.0, ,736.0,K,9.8, ,86.1,L,51.1,K,68.6, ,70.0, ,24.0, ,41.0, ,43.3, ,8.5,K,59.8, ,May,2022
197,Palmdale,Los Angeles Basin,Jun 2022,9.1, ,0.43, ,735.0,K,12.6,K,93.9,L,58.3,K,77.2, ,67.0, ,24.0, ,40.0,K,50.1,K,6.9, ,65.7, ,Jun,2022
197,Palmdale,Los Angeles Basin,Jul 2022,10.09,K,0.0, ,717.0,K,15.3,K,101.0,L,68.0,K,84.5,K,59.0,K,26.0,K,37.0,L,54.4,L,7.2, ,69.0, ,Jul,2022
